hhcluster_id,h_size,n_triangles
310100000775374578,30,5
310100000788965051,30,5
310100000814889916,30,5
310100000882560407,30,5
310100000883391709,30,5
310100000989017669,30,5
310100000990162248,30,5
310100001035404208,30,5
310100001050557001,30,5
310100001073071485,30,5
310100001074731625,30,5
310100001139229055,30,5
310100001185888101,30,5
310100001379943156,30,5
310100001493125897,30,5
310100001530827850,30,5
310100002383515169,30,5
310100000015314609,30,4
310100000033907036,30,4
310100000092215202,30,4
310100000217945503,30,4
310100000223579659,30,4
310100000434283381,30,4
310100000769858723,30,4
310100000784328999,30,4
310100000969328452,30,4
310100001028259937,30,4
310100001250738072,30,4
310100001651873197,30,4
310100001668068493,30,4
310100001735271195,30,4
310100001779757390,30,4
310100001802184415,30,4
310100001892059228,30,4
310100002513566004,30,4
310100000022495763,30,3
310100000142370260,30,3
310100000365990066,30,3
310100000656819813,30,3
310100000920032308,30,3
310100001251189258,30,3
310100001370113139,30,3
310100001468130979,30,3
310100001603283123,30,3
310100001912529834,30,3
310100002169766108,30,3
310100000138855325,30,2
310100000216729783,30,2
310100000257184946,30,2
310100000298155760,30,2
310100000623104861,30,2
310100000711827097,30,2
310100000714182705,30,2
310100000800837134,30,2
310100000857982802,30,2
310100000952723330,30,2
310100001076886176,30,2
310100001101750884,30,2
310100001530341997,30,2
310100001624712445,30,2
310100002042776105,30,2
310100000049880146,30,1
310100000090343111,30,1
310100000162599056,30,1
310100000214654977,30,1
310100000503788093,30,1
310100000597698469,30,1
310100000621892054,30,1
310100001003924261,30,1
310100001013116609,30,1
310100001530661073,30,1
310100001833455196,30,1
310100000033045658,30,0
310100002117209989,29,32
310100000347075525,29,26
310100000597571219,29,25
310100001061646001,29,25
310100001322213637,29,25
310100001574427562,29,24
310100001035396993,29,22
310100002000064158,29,22
310100000848919864,29,21
310100001529198648,29,21
310100001530436731,29,21
310100000052904619,29,20
310100000104018136,29,20
310100000215449991,29,20
310100001176818283,29,20
310100001545975836,29,20
310100001701239453,29,20
310100000082468823,29,19
310100000097468873,29,19
310100000206446946,29,19
310100001369844395,29,19
310100001642122722,29,19
310100001830767829,29,19
310100000024935314,29,18
310100000677371336,29,18
310100001881502061,29,18
310100002370642936,29,18
310100000095306854,29,17
310100000213889470,29,17
310100000742089856,29,17
310100000814895715,29,17
310100001871145446,29,17
310100000138819931,29,16
310100000223592988,29,16
310100000367154035,29,16
310100000618107748,29,16
310100000638288144,29,16
310100000722368590,29,16
310100000779473411,29,16
310100000848855980,29,16
310100000908818365,29,16
310100000024610709,29,15
310100000209115680,29,15
310100000211322770,29,15
310100000221523119,29,15
310100000366617188,29,15
310100001532017462,29,15
310100001855722648,29,15
310100000221086870,29,14
310100000391677056,29,14
310100000647062979,29,14
310100000661326647,29,14
310100001100272999,29,14
310100001100951249,29,14
310100001321899803,29,14
310100001509850280,29,14
310100001545043083,29,14
310100001862724875,29,14
310100002144656172,29,14
310100000208246155,29,13
310100000318889486,29,13
310100000493981211,29,13
310100000519916441,29,13
310100000536615167,29,13
310100000597437774,29,13
310100000645860734,29,13
310100000724708699,29,13
310100000799689877,29,13
310100000809306360,29,13
310100000813363011,29,13
310100000955964660,29,13
310100001046750498,29,13
310100001383661912,29,13
310100001471426627,29,13
310100000009582420,29,12
310100000095212244,29,12
310100000221682487,29,12
310100000799975100,29,12
310100000930350184,29,12
310100000985067866,29,12
310100001186446248,29,12
310100001502928124,29,12
310100001604951128,29,12
310100001881921394,29,12
310100001942618461,29,12
310100002131238140,29,12
310100000002576795,29,11
310100000035352831,29,11
310100000097498370,29,11
310100000212512077,29,11
310100000218589359,29,11
310100001112990963,29,11
310100001828697038,29,11
310100000008740898,29,10
310100000047318928,29,10
310100000126190631,29,10
310100000374453067,29,10
310100000629552675,29,10
310100000766301461,29,10
310100000784156708,29,10
310100000950529089,29,10
310100001036421186,29,10
310100001043349030,29,10
310100001223606870,29,10
310100001371728060,29,10
310100001434318369,29,10
310100001517031341,29,10
310100001518658404,29,10
310100001537575224,29,10
310100001538881448,29,10
310100001675417362,29,10
310100001756785526,29,10
310100002122860186,29,10
310100002253212232,29,10
310100002382938320,29,10
310100000032192791,29,9
310100000062355548,29,9
310100000216280497,29,9
310100000328197375,29,9
310100000345928372,29,9
310100000775633128,29,9
310100000782686746,29,9
310100000836996800,29,9
310100000931819148,29,9
310100001192285468,29,9
310100001263388573,29,9
310100001537563181,29,9
310100001538705543,29,9
310100001605263072,29,9
310100001889911525,29,9
310100002249847220,29,9
310100000015157198,29,8
310100000212633217,29,8
310100000648084097,29,8
310100000815497400,29,8
310100000903519694,29,8
310100001105659202,29,8
310100001161287912,29,8
310100001258320707,29,8
310100001264073459,29,8
310100001597227250,29,8
310100001731400963,29,8
310100002123081717,29,8
310100000001391715,29,7
310100000078218398,29,7
310100000214169148,29,7
310100000214545887,29,7
310100000217693559,29,7
310100000324238942,29,7
310100000597272849,29,7
310100000657912761,29,7
310100000713391445,29,7
310100000849008073,29,7
310100000906475047,29,7
310100000922203407,29,7
310100001063810292,29,7
310100001135539620,29,7
310100001290488330,29,7
310100001638232206,29,7
310100001670565467,29,7
310100001673869301,29,7
310100001723437652,29,7
310100001921293614,29,7
310100001954649466,29,7
310100001969877925,29,7
310100000001866200,29,6
310100000034198101,29,6
310100000056759099,29,6
310100000124638465,29,6
310100000189679106,29,6
310100000213008216,29,6
310100000215109117,29,6
310100000220031288,29,6
310100000220143036,29,6
310100000220365050,29,6
310100000220803166,29,6
310100000366653294,29,6
310100000465880514,29,6
310100000623449298,29,6
310100000695879016,29,6
310100000710963295,29,6
310100000915219186,29,6
310100000925849259,29,6
310100001029248587,29,6
310100001059119313,29,6
310100001063991572,29,6
310100001531991631,29,6
310100001726919058,29,6
310100001878949058,29,6
310100001936272038,29,6
310100002518017809,29,6
310100000028246875,29,5
310100000035528055,29,5
310100000219368739,29,5
310100000223409825,29,5
310100000366821091,29,5
310100000419715805,29,5
310100000423353961,29,5
310100000525560131,29,5
310100000700492353,29,5
310100000826685817,29,5
310100000846745338,29,5
310100000860623656,29,5
310100000955513543,29,5
310100000990143362,29,5
310100001013025224,29,5
310100001049021881,29,5
310100001107615940,29,5
310100001108936328,29,5
310100001430146512,29,5
310100001439304515,29,5
310100001522018297,29,5
310100001593271724,29,5
310100001611414354,29,5
310100002117614007,29,5
310100002227831477,29,5
310100000025034840,29,4
310100000047249873,29,4
310100000050352744,29,4
310100000077978591,29,4
310100000090647061,29,4
310100000096413531,29,4
310100000206716361,29,4
310100000213033822,29,4
310100000219564794,29,4
310100000247832397,29,4
310100000523959886,29,4
310100000594194438,29,4
310100000741628807,29,4
310100000756157885,29,4
310100000786841677,29,4
310100000812984275,29,4
310100000824957984,29,4
310100001545041935,29,4
310100001833784159,29,4
310100001845023124,29,4
310100001908630101,29,4
310100000002644826,29,3
310100000016560449,29,3
310100000027256184,29,3
310100000034794650,29,3
310100000048509603,29,3
310100000158633075,29,3
310100000220916318,29,3
310100000597432968,29,3
310100000649562405,29,3
310100000700854386,29,3
310100000750136370,29,3
310100000819876443,29,3
310100000827104431,29,3
310100000928028919,29,3
310100000993798900,29,3
310100001383623026,29,3
310100001529607462,29,3
310100001679038800,29,3
310100001830905342,29,3
310100002119784213,29,3
310100000005835974,29,2
310100000008779237,29,2
310100000056144632,29,2
310100000207077862,29,2
310100000214035808,29,2
310100000283384514,29,2
310100000505519536,29,2
310100000657063922,29,2
310100000740620358,29,2
310100000741802135,29,2
310100000756750880,29,2
310100000842112246,29,2
310100000843046965,29,2
310100000907219724,29,2
310100000925828822,29,2
310100001085079494,29,2
310100001246632083,29,2
310100001652037227,29,2
310100001772275494,29,2
310100001863699504,29,2
310100002196931641,29,2
310100002244675018,29,2
310100002252202773,29,2
310100000060937050,29,1
310100000340720045,29,1
310100000828762334,29,1
310100001290748073,29,1
310100001292664205,29,1
310100001509842090,29,1
310100001111017527,29,0
310100001223655186,29,0
310100001741088596,29,0
310100001802156319,29,0
310100000383722894,28,26
310100000786628724,28,24
310100000437192300,28,22
310100000739787437,28,22
310100000148272310,28,21
310100000795088620,28,21
310100002042588842,28,21
310100000212725749,28,19
310100000803478073,28,19
310100001471990318,28,19
310100001622963818,28,19
310100000220483446,28,18
310100001605014466,28,18
310100001674840374,28,18
310100000001269766,28,17
310100000001772039,28,17
310100000366512456,28,17
310100000389183495,28,17
310100000520399789,28,17
310100001651907878,28,17
310100000214059508,28,16
310100001798364831,28,16
310100001944392745,28,16
310100000085977221,28,15
310100000098200217,28,15
310100000199296243,28,15
310100000292090258,28,15
310100000813161967,28,15
310100001059018510,28,15
310100001251006827,28,15
310100001477708043,28,15
310100001626879080,28,15
310100001744213336,28,15
310100001918552271,28,15
310100002517708526,28,15
310100000000538649,28,14
310100000163217166,28,14
310100000216599775,28,14
310100000218273146,28,14
310100000221415769,28,14
310100000221935466,28,14
310100000836007668,28,14
310100000883493918,28,14
310100001074646513,28,14
310100001100659217,28,14
310100001338047141,28,14
310100001531519113,28,14
310100001575037493,28,14
310100001846055674,28,14
310100001888516443,28,14
310100001892090352,28,14
310100002518775683,28,14
310100000034112045,28,13
310100000212140666,28,13
310100000222424878,28,13
310100000341028239,28,13
310100001137787402,28,13
310100001328757721,28,13
310100001338253284,28,13
310100000034432864,28,12
310100000095394712,28,12
310100000167875391,28,12
310100000598468387,28,12
310100000616879835,28,12
310100000788740427,28,12
310100000800868664,28,12
310100000846360363,28,12
310100000913637728,28,12
310100001006815550,28,12
310100001032680446,28,12
310100001035193242,28,12
310100001091223055,28,12
310100001509987132,28,12
310100001844432307,28,12
310100000005766721,28,11
310100000052929861,28,11
310100000220319535,28,11
310100000252180740,28,11
310100000724205592,28,11
310100000783686298,28,11
310100000884880974,28,11
310100000956579954,28,11
310100001387494852,28,11
310100001887681660,28,11
310100000053175100,28,10
310100000059163689,28,10
310100000085824063,28,10
310100000366877624,28,10
310100000534868946,28,10
310100000597670115,28,10
310100000618060130,28,10
310100000662609042,28,10
310100000691852158,28,10
310100000692475688,28,10
310100001091864605,28,10
310100001699552118,28,10
310100002383168392,28,10
310100000014887670,28,9
310100000061208387,28,9
310100000078103637,28,9
310100000088662295,28,9
310100000199250552,28,9
310100000211152685,28,9
310100000218559492,28,9
310100000222789698,28,9
310100000336192641,28,9
310100000652548351,28,9
310100000793909812,28,9
310100000797553623,28,9
310100000799058676,28,9
310100000810884431,28,9
310100000949416003,28,9
310100001233138358,28,9
310100001324558902,28,9
310100001435210472,28,9
310100001569860443,28,9
310100001662563356,28,9
310100001670596976,28,9
310100001693633721,28,9
310100001701194054,28,9
310100001891653142,28,9
310100002167104970,28,9
310100000028566643,28,8
310100000094056851,28,8
310100000124218891,28,8
310100000214867277,28,8
310100000220948211,28,8
310100000639420161,28,8
310100000661335111,28,8
310100000743044192,28,8
310100001012770504,28,8
310100001329361671,28,8
310100001387342761,28,8
310100001529104146,28,8
310100001567510715,28,8
310100001611751564,28,8
310100001736234862,28,8
310100001934019508,28,8
310100002402313947,28,8
310100000074353707,28,7
310100000075020302,28,7
310100000216349092,28,7
310100000219343921,28,7
310100000221843402,28,7
310100000788743945,28,7
310100000915490384,28,7
310100000993171101,28,7
310100000994811420,28,7
310100001116489043,28,7
310100001116556944,28,7
310100001217431027,28,7
310100001468117457,28,7
310100001494305587,28,7
310100001510051593,28,7
310100001725074037,28,7
310100002121865371,28,7
310100000005238593,28,6
310100000028260629,28,6
310100000091132361,28,6
310100000123325179,28,6
310100000205069213,28,6
310100000215535583,28,6
310100000217477536,28,6
310100000327660177,28,6
310100000340865306,28,6
310100000357783839,28,6
310100000366415942,28,6
310100000591503595,28,6
310100000594215228,28,6
310100000672156176,28,6
310100000686243896,28,6
310100000763245529,28,6
310100000769457937,28,6
310100000810320130,28,6
310100000849499618,28,6
310100000853037849,28,6
310100000860367516,28,6
310100000922208366,28,6
310100001029630499,28,6
310100001182705656,28,6
310100001250709292,28,6
310100001282952788,28,6
310100001348750655,28,6
310100001360772534,28,6
310100001490415379,28,6
310100001859741525,28,6
310100001860975306,28,6
310100001895701069,28,6
310100001935446244,28,6
310100001949230492,28,6
310100000003612182,28,5
310100000004207869,28,5
310100000053364031,28,5
310100000124603334,28,5
310100000160599639,28,5
310100000222100317,28,5
310100000222489255,28,5
310100000266762424,28,5
310100000695456059,28,5
310100000714032247,28,5
310100000813331872,28,5
310100000981407422,28,5
310100001038818483,28,5
310100001104745811,28,5
310100001241642866,28,5
310100001327493360,28,5
310100001380093635,28,5
310100001383570756,28,5
310100001597143938,28,5
310100001800274659,28,5
310100001942234015,28,5
310100002148633434,28,5
